Trial,R=250,R=500,R=1000,R=1500,R=2000,R=2500,R=3000
10814,7604,23365,63587,81820,123516,143460,225629
10815,4064,29535,68860,132202,310351,114294,295041
10816,5820,20512,48235,83169,92665,181337,423954
10817,7511,22351,122055,108747,209534,170394,449763
10818,5564,14854,76322,156495,127591,169819,505293
10819,9159,27250,42798,149609,141958,277318,362212
10820,9260,17664,40608,286043,200288,530515,269438
10821,4329,20313,69388,135365,145148,257877,298012
10822,4942,14142,64635,134840,200992,169315,197930
10823,18099,12419,26904,74605,343209,327803,326497
10824,4823,13510,47164,135515,166673,167726,366949
10825,5413,17591,142412,74652,245438,252171,438041
10826,4982,18759,44166,97978,209533,296942,231819
10827,6855,25118,63566,77950,120358,263730,351769
10828,4214,14926,82741,96270,115184,249082,176240
10829,8528,31679,88254,116795,194545,246425,238414
10830,4714,14729,68599,290435,235126,181940,358907
10831,3759,32387,111151,118843,193480,415869,305003
10832,4753,15544,54084,56109,204656,215095,166022
10833,10965,22120,54453,137436,283908,286379,288672
10834,6667,8775,26802,205107,107851,168588,357906
10835,6268,14270,85507,154751,200083,161076,546948
10836,4607,14658,28558,89277,486069,244478,216577
10837,8709,17588,109675,134810,110314,326943,338250
10838,2664,17201,58481,165649,242606,250973,649623
10839,8343,25019,40617,285072,155690,439757,185473
10840,3614,13040,56512,67633,307067,298662,261456
10841,8181,31700,66587,98093,214825,512980,139028
10842,12118,31993,39743,251079,173772,269485,243743
10843,15045,12213,56138,111959,138525,226722,475857
10844,10447,32527,51368,72462,151054,332566,302050
10845,12014,20223,45748,240531,237700,389566,298639
10846,5047,42968,82915,161895,164313,225806,265327
10847,3544,14101,52342,42220,125381,175599,477385
10848,8378,17693,55608,92749,169365,109860,291616
10849,6037,27404,47571,80791,94430,221002,283640
10850,4552,17312,71527,100422,239238,169789,938694
10851,6132,47866,92562,101662,153248,176287,693577
10852,8669,16954,43635,129361,173700,198785,412026
10853,5259,11946,75861,98181,201496,501424,276731
10854,9700,16564,44536,213554,247071,874652,267480
10855,7164,22776,40402,60014,161642,144319,190200
10856,5485,14714,68899,79263,135928,340718,860435
10857,4397,13529,128753,76812,126276,229541,264259
10858,4100,12722,28310,85900,233283,260861,255405
10859,3858,13750,42032,308069,110236,652794,98582
10860,5984,11356,69623,157268,145572,241361,652127
10861,2892,33069,69313,222462,330694,283898,342943
10862,4354,13063,39278,95581,117887,241764,519924
10863,5288,17285,87604,157110,145977,146003,580007
10864,8744,11379,64727,65109,129213,464392,311913
10865,3525,20574,38543,97286,130619,273413,461349
10866,7976,19386,45725,95968,221286,283860,375430
10867,4378,21627,46959,44200,219442,250042,236234
10868,5891,26350,104637,105882,201661,150246,488200
10869,6554,16349,113714,87239,180975,267038,350476
10870,8784,41369,65109,177234,358942,274129,558263
10871,4889,31637,65514,144478,318612,442264,556074
10872,5255,17249,44387,118195,106509,647779,246133
10873,4606,25001,49816,124128,225811,436415,388525
10874,12964,10024,41590,60699,253549,287706,399704
10875,4784,14094,88831,123820,112559,247097,662725
10876,3562,24002,47676,93555,107399,218944,619895
10877,11642,19402,93818,91305,137613,395810,246420
10878,3300,26333,85876,103982,87455,259061,396503
10879,10643,21557,54511,202403,351319,270410,347592
10880,6980,26453,46297,137929,141917,197560,445437
10881,8842,15432,28249,92600,242357,296152,224534
10882,10158,10805,45927,165714,316812,241092,217902
10883,6306,13133,34320,147005,192765,195180,230256
10884,4566,30919,21145,136556,314745,135555,736428
10885,6307,18577,93450,101186,306187,212108,634856
10886,7559,8825,38764,103204,148349,162076,173948
10887,4936,17544,58365,110657,365150,117124,214839
10888,8670,17903,44925,137674,193954,264635,209598
10889,7651,28259,62304,236646,119186,206582,195126
10890,2633,29661,40904,59814,195901,288846,453701
10891,9433,25598,55829,93347,344569,302816,133212
10892,5446,16892,53072,218178,151167,186040,973311
10893,5920,15363,71200,88997,151861,301201,290208
10894,7891,10278,66445,114796,117881,350430,257016
10895,5942,10922,62793,146818,311421,240205,210545
10896,5213,24316,28973,166448,97398,284078,365366
10897,6172,17720,69831,48517,245872,215014,257857
10898,8492,15714,35353,212401,149439,314807,240694
10899,11240,12788,26496,108572,96004,621331,261221
10900,9719,19211,42250,243507,187112,249999,445638
10901,4056,11935,53524,150184,129639,253799,272622
10902,7019,11904,116222,88419,125742,177234,582930
10903,4467,8940,121049,137655,166765,179626,235382
10904,4923,30153,38166,295979,317611,195185,263026
10905,12620,12430,52202,157642,288577,422864,375760
10906,2605,8389,75096,126682,166143,215802,568460
10907,12065,17666,85785,143743,120808,108326,493894
10908,8585,11902,88083,188404,141564,253092,521882
10909,4594,17621,26806,96658,291913,157332,207998
10910,4634,30669,55608,151083,138197,139363,339070
10911,9009,17085,75316,102514,185064,198337,341169
10912,5060,17483,51826,82081,567162,216933,616819
10913,6699,9666,36528,115529,209814,338499,241245
10914,6622,19905,53327,208962,212699,277663,268700
10915,14722,17565,90636,171575,120423,278227,206691
10916,5996,11618,84916,69981,183207,275294,440508
10917,5998,17327,43808,226995,259368,267759,354682
10918,2818,10929,45500,230299,194366,319961,252674
10919,4132,25565,77767,197400,115040,236047,293789
10920,4930,20402,33821,120329,107930,262163,255391
10921,3729,14895,56662,60867,127167,247300,291637
10922,4789,11695,55645,44800,515323,276434,337642
10923,2703,15254,56458,82389,240222,298676,724975
10924,4392,26403,50130,97513,168474,134700,220243
10925,5836,20003,45607,129860,99027,308114,387869
10926,4218,9411,45557,111315,126791,192107,901482
10927,6719,16074,37976,164573,364449,172221,230208
10928,8101,10754,55389,117418,124012,176719,506746
10929,8703,30178,38261,52425,393085,229648,212608
10930,6089,22687,39662,91319,147029,258209,339289
10931,5961,10228,66846,78810,354393,193638,274647
10932,6489,12447,49105,90691,202181,246352,206933
10933,3831,13248,50885,178702,133494,423926,482126
10934,10846,13201,33356,54529,107114,215595,141429
10935,4795,12918,61934,106271,144936,345256,284120
10936,5362,13398,32923,233294,163686,124080,268013
10937,8443,16125,37603,98960,96903,272694,363323
10938,4215,11733,118741,93069,168318,222254,498909
10939,7281,17593,75861,132172,139889,126709,172525
10940,5916,20393,30205,137845,157737,175824,266837
10941,5607,7065,59616,388156,132438,169487,639761
10942,4803,21101,38776,147700,100124,338630,282994
10943,5981,21763,32387,134141,152615,299048,216618
10944,9430,20585,70817,152262,76151,432896,341626
10945,8869,25796,82091,93480,215071,314855,415664
10946,4417,26200,40746,273698,197105,238408,340585
10947,14630,22238,42047,81365,156502,258650,265649
10948,5008,18206,36286,135875,341623,537159,141764
10949,7190,10712,74750,76040,267498,268236,398801
10950,2451,18767,35827,75228,207077,325835,365860
10951,3842,13353,60735,157837,102866,208195,362477
10952,3109,29826,61743,236779,310649,426821,304600
10953,4428,14274,41128,137017,138216,329703,388362
10954,8052,23959,73107,152708,231367,296821,294415
10955,6207,16988,56274,78102,229124,385488,333286
10956,6060,21197,67825,244817,310280,301960,197280
10957,8102,29621,47507,137604,142702,345809,226886
10958,7244,18657,55365,76017,120321,112250,285487
10959,4990,25775,50389,151729,124001,319449,436885
10960,4255,11284,95187,142526,202810,159453,167778
10961,9656,22267,119067,102107,203731,616861,396453
10962,2852,38039,34192,145936,135871,266022,409815
10963,5045,7577,68825,110649,159761,265385,181979
10964,6182,15791,30547,109422,114195,654189,596257
10965,4188,19623,68217,195339,80080,387565,421929
10966,4945,23239,48397,97451,162132,374445,172862
10967,12475,12291,97876,46734,287205,371295,287657
10968,5086,15301,63780,48268,275568,158013,414735
10969,3379,18542,37982,119893,147172,263221,290211
10970,4634,13694,43234,184474,353636,220866,432930
10971,7457,13967,78121,65995,177841,196186,628632
10972,12818,23655,47275,96175,179243,446793,665207
10973,6180,13414,47788,101860,284787,207181,538514
10974,7991,11644,117199,104608,159613,537379,343057
10975,11153,22993,114569,80473,284777,558738,246030
10976,10947,21804,82737,114791,219673,771355,543475
10977,5725,28288,67700,220018,75973,443082,158620
10978,6126,18223,108423,187628,116356,275081,440608
10979,6287,35564,48000,69921,148768,355456,343953
10980,7703,22670,77019,141985,303011,251810,406797
10981,8668,25874,37310,57843,233955,273141,292037
10982,7056,17072,48655,118464,736187,141167,254107
10983,3561,19657,36146,223549,111266,409536,237035
10984,3481,17806,63218,85993,167454,280511,224863
10985,11162,32816,48180,110017,168286,209834,253012
10986,3942,15798,71766,147103,181372,373132,319896
10987,4813,13447,81862,87859,155751,164067,329230
10988,4416,10889,51035,148841,156245,418700,358583
10989,17963,13215,25381,159059,140980,403802,195095
10990,3498,24251,59229,156359,118440,250907,284655
10991,11542,29163,150955,106194,127408,356534,298427
10992,4843,12062,32810,144292,95355,218471,248833
10993,11289,24324,50671,136203,213862,580791,820217
10994,6822,13161,59305,85445,148528,147631,246757
10995,4761,14136,122144,164060,132964,183664,304415
10996,4150,21273,40511,105652,353374,206683,524149
10997,5719,11114,84869,139470,166754,175249,325744
10998,8154,13787,102945,72842,112632,248590,503114
10999,11090,26569,42366,97549,239774,258024,288366
11000,4980,27348,59148,87386,90725,183789,352690
11001,8009,18477,43447,244863,300339,255512,327331
11002,4098,15888,99425,75362,304709,343498,400550
11003,6674,28660,107855,101353,145048,252263,246185
11004,6026,28678,124256,153601,112691,139867,318274
11005,7988,15679,37536,51831,116954,341719,420006
11006,4739,21441,32480,154014,299719,131388,284894
11007,3857,18430,67726,116862,181489,251382,271978
11008,3862,39731,33380,158944,167709,135994,567356
11009,8475,22751,116705,93200,273942,190458,243779
11010,4935,35156,94415,73465,360558,266128,492668
11011,3784,37238,94236,77506,278666,224265,411756
11012,5213,26357,62975,79105,645388,296879,292138
11013,4786,23140,55524,91185,126736,271071,251956
11014,9407,42944,66105,110695,234446,243513,203386
11015,10485,25664,48000,84076,234363,265048,275160
11016,4182,15312,54292,78709,141409,296480,353599
11017,4858,24734,58432,122175,282653,270988,368581
11018,8230,15621,41987,291631,98731,279543,255493
11019,8518,13731,52342,117392,155603,364396,458584
11020,5238,19242,36763,128071,234436,168239,279645
11021,5015,12166,31951,161566,197744,279944,234559
11022,9180,34919,43280,142377,360636,173322,208339
11023,8557,10235,90610,70010,105613,321091,488596
11024,7132,21682,139843,121071,290332,427691,213199
11025,5651,15203,31365,101192,180469,769594,365451
11026,7886,17419,51226,91708,137926,286798,349148
11027,5120,20919,79062,198437,176843,229252,471391
11028,5146,13182,61209,87549,151086,173281,251378
11029,6503,19728,44255,97166,167343,220399,188118
11030,8756,14116,107695,102356,85216,340400,481496
11031,9611,18242,93951,69905,109934,280094,574479
11032,7568,17207,38929,65545,319992,188095,273178
11033,3987,22188,88047,88065,245277,241905,317758
11034,2353,47984,55507,113693,197788,106562,242420
11035,6359,13173,56258,122423,101814,251717,318976
11036,6702,14497,40425,85940,131499,227715,175830
11037,5276,31298,54461,94840,105564,195235,211290
11038,10158,19228,77077,100639,217376,156141,278563
11039,6990,24541,168210,63816,158103,322518,371107
11040,4399,15781,72182,63164,326198,356395,318357
11041,3679,24441,51266,41255,309540,324495,691968
11042,9368,23067,35857,134851,376541,268893,406977
11043,4810,22561,52938,157517,164728,136570,299525
11044,7734,24392,45352,128464,207994,167040,405735
11045,2781,19237,69696,123717,262152,341688,594104
11046,7735,13260,50251,76078,133918,207584,457957
11047,8344,31271,73257,116192,118060,413698,595871
11048,4860,27976,62246,77346,127265,291197,390634
11049,2767,19709,61792,85542,161623,557012,272900
11050,6204,28862,72266,77947,103525,492024,242862
11051,4959,57665,78388,163221,173679,189490,326540
11052,6553,18956,66541,126859,326325,259752,283898
11053,7381,22246,55089,158223,128387,371471,318676
11054,8516,27269,48403,85240,341606,371124,235630
11055,6514,15819,170568,115599,153068,505490,312343
11056,8100,10291,58763,89112,261508,252451,380258
11057,4420,17745,49781,104019,101647,278443,366264
11058,12435,16718,46263,79284,185711,260645,589688
11059,5017,23852,101838,359811,210375,169178,251948
11060,5000,32903,75091,74081,165775,304409,284845
11061,6204,45552,78508,116210,229578,188022,392431
11062,8162,23961,89909,53174,182310,151882,401010
11063,4758,17731,102239,136746,107764,618282,700877
11064,16126,23773,85115,85175,209719,530935,372630
11065,9825,14961,41141,201372,146264,160567,456476
11066,6679,20794,176854,82093,66202,270430,440202
11067,4418,24336,80279,124383,113115,426093,242053
11068,7265,12826,49848,63621,301106,173823,473663
11069,7362,14563,84818,160496,324860,208294,264090
11070,16447,17082,75370,131686,171245,214946,259161
11071,2882,16499,53106,80804,100174,329920,232926
11072,3702,10903,105552,92184,177359,226119,271029
11073,9899,14476,60996,312914,145074,191304,411464
11074,5178,24316,61665,78000,97419,247040,460955
11075,5985,16565,40738,116432,200502,173769,363567
11076,7079,58837,36680,70455,135457,409065,283558
11077,3785,35933,98158,119929,88870,256606,480574
11078,6137,15833,47356,92018,113097,346161,472587
11079,3559,23865,79114,170485,114928,336076,561213
11080,5312,22358,88322,106578,262962,242125,324578
11081,6799,10697,80570,129600,178595,244889,284365
11082,4043,11907,20439,112086,249504,204315,284134
11083,8338,22294,56503,181749,138577,355802,411282
11084,4434,9839,33892,101736,155471,682930,342018
11085,4760,15129,25357,139551,157265,148452,325580
11086,4523,28907,84815,229881,136370,152374,241163
11087,9024,14065,40097,244191,115471,220563,607393
11088,4023,14128,70423,160269,313771,529516,213685
11089,4047,24012,68037,143391,270522,299381,256336
11090,8042,9649,98614,134940,172065,688470,442956
11091,6168,46285,146714,74504,170908,151988,255208
11092,5059,61159,58076,87472,441079,203600,274446
11093,4813,12058,38016,85336,209983,192983,281849
11094,7865,25131,38299,147033,215158,392224,418493
11095,4089,10643,60286,85818,152810,392404,473463
11096,8316,19787,24103,197495,271735,294112,310747
11097,6712,77661,47089,77858,168193,241099,586081
11098,4157,20233,52943,101317,235258,146588,577599
11099,5088,19385,35174,80124,109458,310062,765505
11100,4858,21289,69111,154444,280919,335543,529405
11101,15523,21749,41742,227221,141266,275201,206810
11102,6346,13788,85983,40364,333560,227164,241170
11103,8880,23314,89282,163039,104228,221702,504732
11104,8988,12446,39325,108650,192880,247245,407446
11105,7967,20732,64831,88829,231789,135874,237903
11106,7400,19769,39137,92905,278107,281562,381022
11107,3476,14847,81187,101639,75254,181065,647128
11108,10117,12395,32588,281487,74076,157895,304942
11109,4609,13176,81929,94822,344505,325397,692630
11110,11008,36697,49631,207728,174409,667731,356142
11111,4427,23173,35038,108565,409715,354603,206114
11112,5394,15980,51374,380347,110587,119333,363749
11113,5688,17916,96550,63168,128905,262458,232097
11114,7230,12538,42870,63203,257724,191109,1049411
11115,6982,13810,121929,120434,126735,284617,326369
11116,5561,22214,149270,102954,214195,601682,235906
11117,9405,21953,54505,121388,269194,157255,483279
11118,5765,9434,76300,91293,130163,369923,383208
11119,7462,12798,59653,89735,256761,129633,176005
