Trial,R=250,R=500,R=1000,R=1500,R=2000,R=2500,R=3000
4439,14636,18502,87306,189015,271786,214945,416166
4440,4022,24388,86482,97836,238262,376380,330527
4441,2653,18121,47165,277553,97026,513141,392962
4442,8088,16276,37153,95378,178018,485471,378903
4443,7745,20754,76109,135515,311458,146526,276763
4444,10919,54077,63291,103818,119673,197385,202580
4445,2538,13659,52650,79658,172101,382385,436811
4446,13205,17065,89455,75157,577404,462608,157730
4447,10973,18560,61032,136100,274298,565806,471974
4448,5385,27097,132065,182517,162142,253449,175102
4449,6827,16329,54288,137964,193689,209164,365921
4450,3527,21533,46836,115407,92480,344366,434588
4451,5673,13880,49677,67358,258611,272671,156325
4452,10882,11854,32505,179568,213198,278980,412925
4453,5911,27089,48887,185039,286272,171327,542120
4454,8410,22078,40377,120838,163053,318455,356824
4455,5941,11728,29778,67951,156704,323685,329995
4456,6239,29030,46568,95836,148854,252615,640915
4457,5867,24591,29856,78706,142577,249591,445941
4458,7508,16513,84896,144650,131517,493359,418279
4459,3744,26237,55529,251226,242925,191025,254625
4460,16310,28033,26837,172444,134222,331844,217897
4461,4922,11904,110534,154589,113516,226883,415581
4462,5089,30974,28574,154281,101126,233835,166341
4463,4680,14122,63396,79617,161363,211917,190499
4464,6318,16456,50603,148426,139137,205722,702035
4465,5059,14993,43757,58335,186724,433825,452216
4466,11007,32823,33395,105098,85333,547038,261427
4467,5823,13698,86674,140983,112663,286452,499501
4468,7986,17478,119301,169393,99975,261708,482004
4469,8115,15540,82285,59946,142701,126983,269678
4470,5240,27541,68436,96954,142621,267674,271187
4471,7330,16277,31186,140564,126488,327446,373133
4472,9445,22791,46296,175941,286581,418895,612942
4473,5158,19768,85759,171888,150827,382589,440841
4474,4469,30670,35375,50855,116931,147092,562431
4475,3677,10063,54674,122970,114761,334211,619728
4476,10329,16653,41822,105526,114919,214940,657748
4477,6322,13760,35314,78987,169686,240603,352325
4478,7362,37359,47033,104617,137382,188405,369412
4479,7236,15954,69682,48034,174183,193035,442581
4480,13716,18317,55247,72887,136462,205917,343925
4481,3248,18170,30635,80323,100722,181365,308151
4482,6782,25355,51303,97071,202948,524497,507942
4483,11024,13433,50481,71429,342331,827000,241487
4484,8762,10530,44637,119570,165309,200800,301648
4485,4826,49830,23173,63186,169411,212864,617831
4486,5052,22740,45027,113422,356246,183110,447684
4487,3670,16670,66282,92530,187360,423410,338552
4488,7595,38544,70040,51126,135513,219836,276232
4489,4335,22139,65800,134431,162761,321959,530820
4490,4465,10153,75862,135220,178509,133984,359078
4491,13187,38199,42507,60185,175876,208284,275238
4492,5778,27958,83446,144357,118570,198303,374600
4493,6690,25784,79085,70586,163889,318877,221361
4494,10995,24047,37507,174539,190793,260832,791085
4495,3209,21742,70278,76756,183476,181757,675553
4496,8548,12776,119665,167722,217833,195865,222097
4497,5938,12956,84555,80078,110745,330223,351078
4498,9729,18242,64890,117288,191528,130415,286442
4499,15726,27743,45164,78595,73578,221146,778080
4500,6533,24988,75000,185563,256310,642501,358401
4501,8143,38184,92380,62024,518371,590137,423597
4502,5089,15327,36978,73522,287228,186180,152212
4503,6697,13815,75574,109455,149398,433073,457636
4504,8504,31172,63344,100783,141834,138748,204061
4505,3478,13168,68294,138772,301199,369530,346046
4506,4454,17555,82937,149310,188927,286705,273953
4507,5340,17363,66248,134404,137478,231684,305730
4508,3514,15678,41195,215584,160449,210968,196582
4509,9411,45607,49706,211357,179630,271729,380320
4510,5035,20499,51932,110668,135885,228112,520227
4511,19065,18334,54170,127963,243954,376812,270661
4512,7016,8578,94909,170014,205775,349419,259711
4513,12876,20377,25463,192953,568931,224688,300765
4514,6487,24070,73227,90405,143086,475187,189597
4515,8074,36921,195293,125600,193960,250750,291293
4516,9132,11648,77581,123921,152954,233677,592881
4517,7147,29465,35426,139751,231526,216022,448556
4518,4251,19774,101703,158473,98398,293023,218535
4519,3363,17970,40963,67159,334979,176470,344552
4520,6061,33412,24437,144723,142427,539903,289046
4521,3939,15240,50843,108158,298049,507398,523173
4522,8417,21820,50537,127892,147321,220848,220745
4523,3953,15586,49936,130308,128988,353753,206065
4524,5644,17289,81552,66800,278019,122762,498520
4525,7364,20567,77802,98592,407760,259810,257332
4526,4531,14016,40047,74781,191516,200752,337205
4527,8624,16898,57580,125861,262155,174353,304296
4528,3805,13742,54609,377186,226547,212715,184887
4529,3526,17991,26629,158208,195031,176709,318492
4530,3828,7710,63805,144784,159174,162312,696647
4531,7255,13354,68858,85039,269282,246998,160813
4532,5179,9673,59438,66648,195657,388078,349014
4533,5433,32886,67058,139938,222578,336869,411029
4534,5909,25460,41350,249745,295757,493593,443018
4535,5726,14201,35723,137310,149642,240086,311123
4536,4724,23443,87884,134295,167988,475719,282530
4537,11476,33518,92195,81922,492583,351483,315710
4538,11004,20493,72653,124319,102861,239831,330109
4539,4476,11618,132077,101253,318215,259158,408666
4540,6252,12228,40022,74724,206354,221107,293413
4541,3698,16575,69753,102122,173807,241106,184520
4542,4105,13237,59380,83875,330358,129643,200945
4543,6157,20625,45802,66351,272810,396579,403622
4544,6689,8431,31366,87097,268093,486580,338991
4545,5998,20770,37237,240632,111206,265266,549911
4546,5282,15382,104109,134119,213848,204594,589226
4547,9347,8823,69622,69707,126638,257913,355516
4548,3588,13540,78814,323710,151231,489705,512249
4549,7455,20383,84235,119153,223994,218347,228972
4550,6092,26239,86086,135918,256741,276948,372693
4551,4061,23840,31060,81571,145888,192016,410720
4552,9301,14601,57362,108881,138505,175142,230004
4553,7590,18056,59817,113057,303942,316741,406476
4554,3717,11416,28491,51857,107798,266397,209272
4555,3195,10948,55183,161754,222159,454128,206072
4556,4425,12798,65640,141700,99429,368596,602880
4557,7571,12535,40550,87664,177463,241245,290457
4558,4515,25441,46009,155982,193151,180188,271964
4559,15918,22355,52540,153072,248250,241024,600253
4560,7791,25652,56816,132947,150438,241774,481475
4561,3630,10576,44653,133551,254026,432651,282592
4562,6929,7641,42624,79524,144619,236534,326945
4563,5812,10305,37514,94800,80875,191720,415538
4564,6974,13752,44545,123108,172227,229604,864170
4565,5818,25897,69267,179051,97783,480645,363751
4566,3334,12285,53535,89170,227737,272128,262801
4567,9650,16898,94508,142869,509601,207753,488428
4568,6352,19012,75060,54311,105084,171816,403705
4569,8910,21523,79470,210640,141196,274183,435627
4570,5073,17601,34830,94676,146322,232618,557205
4571,12084,24254,91806,91182,375730,304259,559347
4572,5103,44200,29977,98481,131973,186471,408053
4573,2935,19869,33908,121175,118635,219227,462986
4574,3872,26468,58211,136357,327419,212911,252730
4575,6351,26725,29282,186909,222322,126963,612271
4576,13122,22272,71074,109549,150918,376096,157356
4577,4401,20366,70079,138358,176870,132348,417689
4578,7938,22617,74372,49713,143362,300903,342393
4579,8012,19065,39643,188630,122222,106989,280059
4580,6531,21691,43939,72687,148250,945984,338525
4581,2878,11633,54594,127807,249712,289962,233562
4582,8568,12453,102166,124092,171791,182800,297322
4583,10706,26192,124941,118370,211047,175457,1095374
4584,6531,27367,105227,112552,242508,237500,195644
4585,6402,28070,43823,139317,162128,304309,420149
4586,9456,28022,36228,102602,304958,489584,263605
4587,14330,32699,89786,113118,80601,487512,264502
4588,5819,13889,37221,67186,200054,214099,441386
4589,4662,25287,14395,129090,152066,241570,658640
4590,12808,26458,57538,130876,210906,214646,419015
4591,5261,20827,51895,72201,166895,238636,360773
4592,4026,21405,37817,174813,647982,338311,312122
4593,8665,25689,166269,86950,154092,154177,310859
4594,5174,18569,66040,143566,366166,387800,507057
4595,4115,16784,82991,195119,142792,146534,459800
4596,5272,16458,59698,73233,247492,198675,250262
4597,7661,34478,134685,113361,81757,229263,776858
4598,5419,17656,63631,62314,251487,189970,472944
4599,6631,24937,85766,70591,549531,170734,231516
4600,4708,18650,45007,86767,345373,296447,319407
4601,5013,27595,108468,93731,157014,478844,244575
4602,9056,11556,60774,138054,234036,543141,240609
4603,8637,16693,62726,121061,304826,151563,334463
4604,6856,12950,92686,95926,191818,191451,498350
4605,4892,13443,57867,88023,275747,267992,412987
4606,6958,36481,73040,102578,130819,208589,605714
4607,4796,14640,51507,155462,159153,412316,528868
4608,8777,31455,43256,140593,340819,165806,544690
4609,6285,34489,75189,57777,358242,474034,503394
4610,7989,18177,84674,76179,450015,533747,349534
4611,12267,14154,66792,101579,123267,222972,246316
4612,7709,30662,34374,131590,84417,205431,351528
4613,4406,34317,31922,111488,68367,229485,210495
4614,2571,19092,43950,129763,259793,143024,166475
4615,3990,21452,59573,59679,128329,396574,136197
4616,5409,22418,83315,242000,161925,284794,481801
4617,5314,39792,28485,162531,172543,363696,368499
4618,4204,18197,65195,163978,304049,257242,213059
4619,6045,28185,58046,95020,266605,176522,368912
4620,7461,14474,110090,69588,408273,256582,451664
4621,7393,20141,71296,133553,398401,191782,383108
4622,6806,13695,38854,62453,144848,179261,376611
4623,10748,30707,40026,114473,93080,468378,234950
4624,6228,25535,72919,69848,181073,159170,372275
4625,5790,40527,43150,112639,170526,464920,595500
4626,8757,13965,81346,131775,220971,260828,336966
4627,8416,27304,97677,84112,454125,358734,443060
4628,6803,23687,77091,72757,277665,467868,201625
4629,4026,13135,51818,92243,94781,170571,296789
4630,9709,14199,50119,99876,133833,279896,259275
4631,14930,15917,59438,76289,184454,279285,435384
4632,11534,26168,114017,104704,106026,207921,804855
4633,4707,8577,49845,108831,94792,306789,609856
4634,7666,21864,56696,153630,240322,206628,471900
4635,15458,17164,55000,75459,287107,332794,394505
4636,13835,21382,60580,194167,166848,443858,216067
4637,5825,20021,87659,149989,120264,245079,802656
4638,7168,31929,44097,141742,166516,305505,357331
4639,10382,24721,30997,133560,272835,377186,545871
4640,6174,16998,46849,143133,236537,591369,408192
4641,3793,13532,82330,117577,234245,150534,980364
4642,7241,11810,35284,157653,283056,280600,188738
4643,4700,16732,26009,163547,109483,324328,294956
4644,7108,12733,36277,78397,94218,284241,285585
4645,9193,17903,57853,293294,89996,202085,260978
4646,3581,15360,29675,88043,79057,335319,249135
4647,4620,25172,137207,78417,132552,288847,329025
4648,5397,21742,38268,85652,373227,166879,523424
4649,6982,26158,48542,79302,197156,178029,659977
4650,6009,14352,69184,170631,271482,193758,437939
4651,3261,14368,181194,62699,355079,389640,212137
4652,9098,16125,86537,183985,146019,231489,561341
4653,2684,24509,50391,79993,212866,274243,559479
4654,5322,26051,67395,105977,187512,223614,265555
4655,3694,18920,101864,112830,265370,466773,365137
4656,8885,16974,96980,129957,130554,238361,582329
4657,4685,15348,47776,129989,210289,199059,532397
4658,2956,29865,78433,96384,116124,252724,465646
4659,5490,15471,60166,151360,162571,207652,587969
4660,5541,42300,80019,101569,160268,277442,324557
4661,3671,22781,65731,42599,198527,181899,431006
4662,4762,34067,57943,73190,120376,157892,552186
4663,5687,16055,41101,91587,237613,309823,245623
4664,10211,27485,73663,133340,311715,262798,203093
4665,5496,20259,96932,116955,209110,425044,441591
4666,4091,15052,49877,69440,85060,228827,307613
4667,5734,33378,49356,140938,186729,337483,524368
4668,3215,17795,56797,71130,150159,177926,435906
4669,6227,16135,86972,204357,201465,298097,349404
4670,12150,15147,78408,102561,86626,559698,290392
4671,3631,33215,59806,168699,87444,223178,346188
4672,12710,24411,56135,174889,108607,330771,228330
4673,9370,12860,40915,97507,329913,139899,528489
4674,7213,8792,53159,57963,175758,500599,378587
4675,10662,62040,36769,72639,182252,208779,279652
4676,7644,33897,78597,122494,119885,226529,277106
4677,3352,17639,35181,46564,253859,237687,305129
4678,10571,17222,40651,81886,196387,140188,216531
4679,5512,14522,78557,274890,322563,562487,549612
4680,9109,12553,41976,91310,315109,206138,409945
4681,4529,39187,49693,117058,144671,201608,239553
4682,6749,18986,50038,78104,186611,156250,332199
4683,8790,11686,70955,104303,218896,388031,570824
4684,6272,36817,94080,201865,146374,212832,224353
4685,10974,22373,55425,126103,346852,342101,517068
4686,6213,43506,42087,82634,124930,402385,387139
4687,5152,11819,70367,200166,432180,123548,315605
4688,8776,13501,69219,74931,163141,230742,783132
4689,6174,31307,48926,206175,239072,341476,525501
4690,4959,27893,57627,64381,290657,226115,426962
4691,5040,36870,53105,75345,257663,464434,455847
4692,3906,34402,65273,169195,147286,288271,229503
4693,3887,9664,46023,143976,164098,228343,256522
4694,6965,31884,22884,86114,155253,316843,215707
4695,4724,13720,57797,143195,75811,192777,516111
4696,8632,8604,26875,101329,154479,725476,589364
4697,11513,21267,53468,120950,150039,406138,314307
4698,10886,16391,49136,98252,185213,300990,554339
4699,5351,13500,79196,112814,282937,271285,253207
4700,2887,23377,80327,173023,59105,396867,238439
4701,10826,20369,86181,204260,379969,143782,644121
4702,4974,17775,97360,70098,205322,279503,449626
4703,4450,14191,73115,106093,105162,362185,511976
4704,11209,33177,38953,95513,362810,218202,507245
4705,5954,17608,95751,82330,123695,138218,194626
4706,5452,16946,96277,87762,145063,429186,457580
4707,5406,9619,49447,268380,357615,291071,232621
4708,4815,12153,129222,101051,328881,669973,297591
4709,5328,12845,63802,181108,200819,287114,258567
4710,7995,47305,179240,199254,247061,290477,200750
4711,7940,15879,72098,74066,218184,241655,276423
4712,6069,30957,107134,44973,270891,229731,320145
4713,2908,19481,79121,106002,472936,317129,447974
4714,9014,11911,50017,110408,217806,291716,322325
4715,4676,45845,61703,91473,255497,159566,362353
4716,6517,34414,51919,56342,308577,301390,497416
4717,5711,53725,123329,95956,92065,214994,318647
4718,4903,20460,46218,168149,146722,226840,163744
4719,3816,14620,47376,104869,160806,579425,354620
4720,4056,28004,48082,69106,348941,370942,517279
4721,3265,7995,68664,169104,197288,320598,358749
4722,7148,17317,61321,126961,136645,185136,504724
4723,5150,27087,53708,209207,160267,202643,160765
4724,8541,13838,33748,128582,229456,264043,433214
4725,9526,24455,61020,78574,137865,184452,358347
4726,8285,19480,129660,129170,100570,265778,559791
4727,6665,11941,66935,97582,231745,220890,385449
4728,4608,12726,77184,84475,111973,151553,611905
4729,5885,35200,75508,73422,255141,181674,189459
4730,3636,14245,51910,134239,179350,318225,438637
4731,4212,23245,75065,202710,221043,217961,285574
4732,8085,19019,61837,105988,133827,278067,334309
4733,3532,19636,35208,70692,177979,228788,483868
4734,7023,10860,47640,330052,240842,186988,569509
4735,4863,12383,39814,165115,237630,247806,418344
4736,8594,8295,79068,85566,103777,210461,384341
4737,4533,20638,42027,84746,121920,360954,262421
4738,8757,17868,61246,80787,129575,147848,470449
4739,4017,30325,24517,161927,143669,199958,336060
4740,11773,21351,34751,86960,222061,356486,829482
4741,5139,11142,65021,61656,320579,533523,385623
4742,6841,17873,98260,71867,218467,171939,317099
4743,8737,17493,55212,77445,138150,198238,433056
4744,7213,15119,96357,211712,108925,280378,350941
4745,5147,12193,34567,132636,155363,209397,285284
4746,4544,20077,52113,105262,110389,183126,382519
4747,4177,18708,82551,114854,94617,230221,467100
4748,4274,30373,73657,104553,213105,360136,237343
4749,7634,9874,33027,87377,235088,419589,286533
4750,3371,30163,51435,178363,183845,370738,581955
4751,4955,10209,59275,314180,257275,167533,709724
4752,6891,35735,79149,92123,367667,408359,702243
4753,3669,19291,58662,91675,229000,386940,557434
4754,6980,18957,86635,88569,228447,285184,478327
4755,2910,18650,82014,82242,308323,269526,252961
4756,6647,15994,63918,93583,572547,346641,678030
4757,10707,14766,88403,82409,339925,237035,623590
4758,5367,17390,62284,95147,202218,232261,365916
4759,3709,41440,85299,104575,276506,226472,916103
4760,8234,24838,39538,209201,231775,328941,601559
4761,3014,16161,29372,43577,94963,190398,262570
4762,5980,10464,78371,88594,243833,400389,672624
4763,3849,33210,55652,52593,115708,420824,439832
